primary_key,listing_id,listing_url,name,host_id,host_url,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,calculated_host_listings_count,reviews_per_month,date,available,price,adjusted_price
76,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/11/2023,f,$120.00 ,$120.00 
77,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/12/2023,f,$120.00 ,$120.00 
78,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/13/2023,f,$120.00 ,$120.00 
79,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/14/2023,f,$120.00 ,$120.00 
80,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/15/2023,f,$120.00 ,$120.00 
81,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/16/2023,f,$120.00 ,$120.00 
82,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/17/2023,f,$120.00 ,$120.00 
83,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/18/2023,f,$120.00 ,$120.00 
84,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/19/2023,f,$120.00 ,$120.00 
85,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/20/2023,f,$120.00 ,$120.00 
86,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/21/2023,f,$120.00 ,$120.00 
87,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/22/2023,f,$120.00 ,$120.00 
88,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/23/2023,f,$120.00 ,$120.00 
89,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/24/2023,f,$120.00 ,$120.00 
90,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/25/2023,f,$120.00 ,$120.00 
91,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/26/2023,f,$120.00 ,$120.00 
92,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/27/2023,f,$120.00 ,$120.00 
93,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/28/2023,f,$120.00 ,$120.00 
94,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/29/2023,f,$120.00 ,$120.00 
95,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/30/2023,f,$120.00 ,$120.00 
96,14991,https://www.airbnb.com/rooms/14991,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,59023,https://www.airbnb.com/users/show/59023,Bianca,12/1/2009,,1,3,40.72207,-73.98976,Private room,1,,1,5,15,t,22,3,1,3/21/2010,5/14/2023,4.93,1,0.14,8/31/2023,f,$120.00 ,$120.00 
97,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,7/31/2023,t,$276.00 ,$276.00 
98,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/1/2023,t,$276.00 ,$276.00 
99,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/2/2023,t,$276.00 ,$276.00 
100,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/3/2023,t,$276.00 ,$276.00 
101,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/4/2023,t,$276.00 ,$276.00 
102,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/5/2023,t,$276.00 ,$276.00 
103,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/6/2023,t,$276.00 ,$276.00 
104,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/7/2023,t,$276.00 ,$276.00 
105,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/8/2023,t,$276.00 ,$276.00 
106,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/9/2023,t,$276.00 ,$276.00 
107,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/10/2023,t,$276.00 ,$276.00 
108,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/11/2023,t,$276.00 ,$276.00 
109,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/12/2023,t,$276.00 ,$276.00 
110,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/13/2023,t,$276.00 ,$276.00 
111,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/14/2023,t,$276.00 ,$276.00 
112,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/15/2023,t,$276.00 ,$276.00 
113,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/16/2023,t,$276.00 ,$276.00 
114,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/17/2023,t,$276.00 ,$276.00 
115,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/18/2023,t,$276.00 ,$276.00 
116,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/19/2023,t,$276.00 ,$276.00 
117,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/20/2023,f,$276.00 ,$276.00 
118,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/21/2023,f,$276.00 ,$276.00 
119,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/22/2023,f,$276.00 ,$276.00 
120,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/23/2023,f,$276.00 ,$276.00 
121,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/24/2023,f,$276.00 ,$276.00 
122,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/25/2023,f,$276.00 ,$276.00 
123,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/26/2023,f,$276.00 ,$276.00 
124,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/27/2023,f,$276.00 ,$276.00 
125,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/28/2023,f,$276.00 ,$276.00 
126,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/29/2023,f,$276.00 ,$276.00 
127,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/30/2023,f,$276.00 ,$276.00 
128,5136,https://www.airbnb.com/rooms/5136,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,7378,https://www.airbnb.com/users/show/7378,Rebecca,2/3/2009,f,1,5,40.66265,-73.99454,Entire home/apt,4,2,2,21,1125,t,3,1,0,1/2/2014,8/10/2022,5,1,0.03,8/31/2023,f,$276.00 ,$276.00 
129,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,7/31/2023,t,$315.00 ,$315.00 
130,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/1/2023,t,$315.00 ,$315.00 
131,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/2/2023,t,$315.00 ,$315.00 
132,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/3/2023,t,$315.00 ,$315.00 
133,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/4/2023,t,$315.00 ,$315.00 
134,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/5/2023,t,$315.00 ,$315.00 
135,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/6/2023,t,$315.00 ,$315.00 
136,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/7/2023,t,$315.00 ,$315.00 
137,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/8/2023,t,$315.00 ,$315.00 
138,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/9/2023,t,$315.00 ,$315.00 
139,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/10/2023,t,$315.00 ,$315.00 
140,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/11/2023,t,$315.00 ,$315.00 
141,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/12/2023,t,$315.00 ,$315.00 
142,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/13/2023,t,$315.00 ,$315.00 
143,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/14/2023,t,$315.00 ,$315.00 
144,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/15/2023,t,$315.00 ,$315.00 
145,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/16/2023,t,$315.00 ,$315.00 
146,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/17/2023,t,$315.00 ,$315.00 
147,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/18/2023,t,$315.00 ,$315.00 
148,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/19/2023,t,$315.00 ,$315.00 
149,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/20/2023,t,$315.00 ,$315.00 
150,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/21/2023,t,$315.00 ,$315.00 
151,15341,https://www.airbnb.com/rooms/15341,Condo in New York · ★4.56 · 1 bedroom · 2 beds · 1 bath,60049,https://www.airbnb.com/users/show/60049,Ted,12/4/2009,f,1,3,40.721359,-73.993668,Entire home/apt,3,1,2,30,1125,t,35,4,1,10/1/2013,5/23/2023,4.56,1,0.3,8/22/2023,t,$315.00 ,$315.00 
